CaseNumber,Initial_Response_SLA_Violated__c
02190521,False
02190534,False
02190541,False
02190561,False
02190568,False
02190581,False
02190591,False
02190598,False
02190599,False
02190627,False
02190633,False
02190636,False
02190664,True
02190672,False
02190676,False
02190677,False
02190679,False
02190690,False
02190702,False
02190709,False
02190724,False
02190726,False
02190728,False
02190731,False
02190751,False
02190753,False
02190781,False
02190790,False
02190794,False
02190816,False
02190829,False
02190833,False
02190838,False
02190847,False
02190849,False
02190851,False
02190862,False
02190868,False
02190872,False
02190874,False
02190878,False
02190879,False
02190881,False
02190899,False
02190903,False
02190905,False
02190925,False
02190927,False
02190935,False
02190937,False
02190938,False
02190940,False
02190941,False
02190942,False
02190945,False
02190946,False
02190952,False
02190957,False
02190965,False
02190966,False
02190974,False
02190977,False
02190985,False
02190987,False
02190989,False
02191008,True
02191028,False
02191047,False
02191097,False
02191165,False
02191191,False
02191211,False
02191213,False
02191217,False
02191218,False
02191219,False
02191220,False
02191223,False
02191231,False
02191238,False
02191262,False
02191268,False
02191277,False
02191284,False
02191295,False
02191309,False
02191331,False
02191333,False
02191334,False
02191335,False
02191339,False
02191350,False
02191351,False
02191352,False
02191361,False
02191369,False
02191372,False
02191390,False
02191396,False
02191425,False
02191429,False
02191432,False
02191437,False
02191450,False
02191454,False
02191461,False
02191465,False
02191472,False
02191475,False
02191478,False
02191483,False
02191485,False
02191487,False
02191490,False
02191496,False
02191511,False
02191526,False
02191527,False
02191530,False
02191538,False
02191542,False
02191602,False
02191605,False
02191620,False
02191652,False
02191674,False
02191675,False
02191678,False
02191687,False
02191706,False
02191714,False
02191715,False
02191720,False
02191729,False
02191737,False
02191741,False
02191748,False
02191768,True
02191771,False
02191778,False
02191783,False
02191784,False
02191789,False
02191797,False
02191801,False
02191809,False
02191810,False
02191811,False
02191815,False
02191819,False
02191848,False
02191861,False
02191891,False
02191910,False
02191942,True
02191952,False
02191980,False
02191991,False
02191995,False
02191999,False
02192002,False
02192007,False
02192008,False
02192011,False
02192012,False
02192014,False
02192019,False
02192022,False
02192024,True
02192026,False
02192030,False
02192034,False
02192040,False
02192044,False
02192052,False
02192056,False
02192067,False
02192069,False
02192073,False
02192080,False
02192092,False
02192099,False
02192107,False
02192109,False
02192110,False
02192123,False
02192133,False
02192199,False
02192200,False
02192210,False
02192214,False
02192226,False
02192229,False
02192244,False
02192262,False
02192275,False
02192276,False
02192293,False
02192296,False
02192304,False
02192307,False
02192315,False
02192319,False
02192324,False
02192335,False
02192337,False
02192363,False
02192364,False
02192369,False
02192372,False
02192374,False
02192379,False
02192382,False
02192389,True
02192413,False
02192414,True
02192435,False
02192448,False
02192450,False
02192456,False
02192475,False
02192515,False
02192518,False
02192523,False
02192533,False
02192567,False
02192575,False
02192576,False
02192577,False
02192587,False
02192588,False
02192596,False
02192606,False
02192613,False
02192614,False
02192640,False
02192649,False
02192651,True
02192663,False
02192665,False
02192666,False
02192669,False
02192674,False
02192678,False
02192680,False
02192691,False
02192693,False
02192700,False
02192702,False
02192711,False
02192715,False
02192722,False
02192740,False
02192741,False
02192749,False
02192750,False
02192758,False
02192763,False
02192764,False
02192768,False
02192787,False
02192789,False
02192827,False
02192834,False
02192835,False
02192841,False
02192867,False
02192869,False
02192872,False
02192874,False
02192888,False
02192893,False
02192895,False
02192897,False
02192913,False
02192915,False
02192917,False
02192933,False
02192938,False
02192940,False
02192967,False
02192981,False
02192989,False
02192994,False
02192996,False
02192998,False
02193010,False
02193014,False
02193015,False
02193020,False
02193027,False
02193028,False
02193040,False
02193051,False
02193056,False
02193083,False
02193142,False
02193147,False
02193163,False
02193170,False
02193177,False
02193182,False
02193197,False
02193203,False
02193209,False
02193210,True
02193212,True
02193213,False
02193215,False
02193217,False
02193221,False
02193224,False
02193230,False
02193239,False
02193262,False
02193283,False
02193289,False
02193293,False
02193297,False
02193300,False
02193303,False
02193305,False
02193307,False
02193321,False
02193368,False
02193375,False
02193380,False
02193386,False
02193423,False
02193427,False
02193434,False
02193435,True
02193436,False
02193439,False
02193440,False
02193444,False
02193447,False
02193451,False
02193468,False
02193481,False
02193485,False
02193492,False
02193494,False
02193507,False
02193509,False
02193516,False
02193521,False
02193524,False
02193527,False
02193529,False
02193537,False
02193539,False
02193543,False
02193544,False
02193547,False
02193553,False
02193559,False
02193560,False
02193565,False
02193586,False
02193595,False
02193596,False
02193615,False
02193629,False
02193650,False
02193687,False
02193714,False
02193722,False
02193728,False
02193736,False
02193741,False
02193747,False
02193750,False
02193753,False
02193757,False
02193758,False
02193761,False
02193764,False
02193771,False
02193817,False
02193825,False
02193828,False
02193836,False
02193853,False
02193896,False
02193919,False
02193940,False
02193952,False
02193955,False
02193965,False
02193966,False
02193976,False
02194017,False
02194021,False
02194070,False
02194072,False
02194074,False
02194083,False
02194087,False
02194090,False
02194093,False
02194099,False
02194105,False
02194106,False
02194111,False
02194115,False
02194117,False
02194118,False
02194127,False
02194130,False
02194135,False
02194140,False
02194149,False
02194152,False
02194173,False
02194186,False
02194204,False
02194205,False
02194226,False
02194227,False
02194228,False
02194233,False
02194241,False
02194250,False
02194251,False
02194261,False
02194270,False
02194273,False
02194296,False
02194298,False
02194311,False
02194326,False
02194331,False
02194340,False
02194342,False
02194343,False
02194346,False
02194354,False
02194359,False
02194382,False
02194386,False
02194387,False
02194391,False
02194396,False
02194404,False
02194413,False
02194429,False
02194437,False
02194441,False
02194451,False
02194459,False
02194472,False
02194473,False
02194484,False
02194489,False
02194491,False
02194495,False
02194506,False
02194524,False
02194527,False
02194528,False
02194535,False
02194537,False
02194560,False
02194573,False
02194588,False
02194613,False
02194635,False
02194644,False
02194649,False
02194657,False
02194666,False
02194685,False
02194688,False
02194707,False
02194708,False
02194712,False
02194713,False
02194716,False
02194719,False
02194722,False
02194740,False
02194748,False
02194753,False
02194754,False
02194756,False
02194759,False
02194767,False
02194780,False
02194787,False
02194790,False
02194797,False
02194798,False
02194821,False
